Original_Entry_ID,Gene_Symbol,SMILES
2818273,KCNH2,BrC1=CC=C(C2NC(=O)CC=3C2=CC=CC3)C=C1
893102,KCNH2,ClC1=C(CNC=2C=CC(N3CCCC3)=CC2)C(Cl)=CC=C1
372186,KCNH2,O(C=1C=2N=C3C(=NC2C=CC1)C=C(C(=C3)C)C)C
7150387,KCNH2,O1CCN(CC1)C2=C(N(=O)=O)C=C(N3C=CC=C3)C=C2
6603007,KCNH2,FC(F)(F)OC=1C=CC(NC(=O)CNCCCOC)=CC1
1245049,KCNH2,S1C(NC(OC)=O)=C(C(=O)N2CCCCC2)C(=C1C)CC
16348977,KCNH2,BrC=1SC(C(=O)NCC2OC=3C(OC2)=CC=CC3)=CC1
739528,KCNH2,N=1C(C=2C=CC=CC2)=CC(=NC1NC)C3=CC=CC=C3
848854,KCNH2,O=C1N(CCC)C(C2=CC=CC=C2)=CC(=N1)C3=CC=CC=C3
2279899,KCNH2,S(CC(=O)NCC1=CC=NC=C1)C2=CC=C(C=C2)C
1490606,KCNH2,FC=1C=CC(NN2C(=CC(=O)C(=C2)C(O)=O)C)=CC1
658074,KCNH2,S1C(=N)C(C(C2=C(SC=C2)C)C(C1=N)C#N)C#N
70865,KCNH2,N1(CCC(NC=2C=CC=CC2)CC1)CC3=CC=CC=C3
711673,KCNH2,OCCN1CCN(CC1)C=2N=C3N(C(=O)C2C=O)C=CC=C3
347675,KCNH2,O1C(=NC2=C(C1=O)C=CC=C2)C3=C(N(=O)=O)C=CC=C3
1713612,KCNH2,ClC1=CC=C(N2CCN(CC2)C=3N=C(Cl)N=CC3)C=C1
2362869,KCNH2,ClC1=NC=CC=C1C(OCC(=O)NCC=2OC=CC2)=O
2937826,KCNH2,ClC=1C=CC(NC(=O)CC2SC=3N(CCN3)C2=O)=CC1
760760,KCNH2,O(C=1N=C(C2=C(N1)C=CC(=C2)C)C=3C=CC=CC3)C
739718,KCNH2,O=C1N(C=2C(N=C1C3=C(N)C=CC=C3)=CC=CC2)C
7161988,KCNH2,O=C1NC(=O)NC(=O)C1=CN2CCC=3C2=CC=CC3
24982457,KCNH2,O1C(C(=O)NCC(=O)NC2=CC=NC=C2)=CC=C1
6467841,KCNH2,FC1=C(NC(=O)N(CCC)CCC)C=CC(F)=C1
1508669,KCNH2,S(=O)(=O)(NC=1C=CC(=CC1)C(F)(F)F)C=2C(=NN(C2)C)C
3155736,KCNH2,S(=O)(=O)(N1C(CCCC1)C2=CC=CN=C2)C3=CC=CC=C3
5380976,KCNH2,O1C(=C(C(=O)C2=C1C=C(O)C=C2)C3=CC=CC=C3)C
976384,KCNH2,S(C=1N(N=C(N1)C=2C=CC(OC)=CC2)C(=O)CC)C
1322784,KCNH2,O(CN1C(=O)C=2C(C1=O)=CC=CC2)C(=O)C=3C=CC=CC3
870284,KCNH2,ClC=1C=C2N=C(N3CCCN(CC3)C)C=C(C2=CC1)C
2180763,KCNH2,O(C(=O)C(=NC(=O)C=1OC=CC1)CC=2C=CC=CC2)CC
1217305,KCNH2,S(=O)(=O)(N1CCCC1)C2=CC(=C(C=C2)C)C(O)=O
5707375,KCNH2,O1C(=C(OC)C=C1O)C=NC=2C=CC(=CC2)C(=O)O
7151484,KCNH2,S(CC(=O)N1CCCCC1)C=2NC3=NN=CC3=C(O)N2
848446,KCNH2,S(=O)(=O)(N(C=1C=CC(C(=O)N(CC)CC)=CC1)CC=C)C
6499784,KCNH2,S(=O)(=O)(NCCN1N=C(C=C1C)C)C2=CC=C(C=C2)C
752358,KCNH2,N1(C=2C(N=C1C3=CC=C(N)C=C3)=CC=CC2)CC=C
660689,KCNH2,O(C(=O)CCCCCNC=1C(N)=CC(=CC1)C(OC)=O)C
5214289,KCNH2,O=C1N(C(=O)NC12CCCC=3C2=CC=CC3)CC(=O)C
3655599,KCNH2,S1C2=C(OC1=O)C(C3=CC(=C(C=C3)C)C)=CC(O)=C2
23724447,KCNH2,S(=O)(=O)(NCCN1CCOCC1)C=2C=C(C=CC2)C(F)(F)F
2400678,KCNH2,BrC=1C=C2C(OCC3=CC(F)=C(OC)C=C3)=NC=NC2=CC1
24793535,KCNH2,O(C1=CC=C(C=2N=NN(CC3CCCCC3)C2)C=C1)C
2886188,KCNH2,S(=O)(=O)(NCCCN1CCOCC1)C=2C=C(N(=O)=O)C=CC2
799732,KCNH2,ClC=1C=C(NC(=S)NC)C(OC2=CC=CC=C2)=CC1
7526373,KCNH2,S(=O)(=O)(N1CCCCC1)C=2C=C3C=4N(CC3)C(=O)CCC4C2
3911564,KCNH2,O1C(COC=2C1=CC=CC2)C(OCC(=O)N3CCCC3=O)=O
3240634,KCNH2,BrC1=CC=C(N(O)C(OCCNC(OC)=O)=O)C=C1
20885194,KCNH2,BrC1=CC(CNC(=O)CC=2SC=CC2)=C(OC)C=C1
11823498,KCNH2,ClC1=C(C(=O)C(C2=NC=CC=C2)C(OC)=O)C=CC(Cl)=C1
238492,KCNH2,N1(CCCC1)C2=NC=3C(N=C2N4CCCC4)=CC=CC3
2174159,KCNH2,ClC=1C(NC(=O)NCCCC)=CC(=CC1)C(OC)=O
6487954,KCNH2,O=C(N1CCN(CC1)C)C2=CC=3N=C(N(C3C=C2)C)C
781247,KCNH2,OC=1C=C2C(N(C(=C2C(=O)C)C)C3=CC=CC=C3)=CC1
660128,KCNH2,BrC=1C(=O)N(CC2=CC=3OCOC3C=C2)C=C(C1)C(OC)=O
1538491,KCNH2,O=C(NCC(=O)NN)C12CC3CC(C1)CC(C2)C3
1214087,KCNH2,ClC=1C=C(C=C(OC)C1O)/C=C/2\SC(=NC2=O)N
805897,KCNH2,S=C(N1CCC(CC1)C)NC(=O)C=2C=CC=CC2
2484295,KCNH2,ClC1=C(SCC(=O)NC(=O)NC)N=CC(=C1)C(F)(F)F
5218027,KCNH2,O1CCOC=C1C(OCC(=O)NC(=O)NC(C)(C)C)=O
2729791,KCNH2,O1N2C(CC1CC2C3=CC=CC=C3)C4=CC=C(OC)C=C4
3750330,KCNH2,S1C2=C(NCC=C)N=C(SCC=C)N=C2C=C1
663380,KCNH2,O(C=1C=2C=3N=CN=C(N4CCCCC4)C3NC2C=CC1)C
651658,KCNH2,ClC=1C=C(N2CCN(CC2)CC(=O)N3CCCC3)C=CC1
849093,KCNH2,BrC=1C=CC(NC(=O)CC2=CC=C(Cl)C=C2)=CC1
761855,KCNH2,O(CC(=O)C1=CC(=C(C=C1)C)C)C(=O)C2=NC=CN=C2
3239797,KCNH2,O=C(N1CCCCCC1)C2=C(N(C(=C2C)C(OCC)=O)C)C
867145,KCNH2,ON1C(CC(=NOC(=O)C=2C=CC=CC2)CC1(C)C)(C)C
2232189,KCNH2,ClC1=CC=C(CC(=O)NCC(=O)N2CCCC2)C=C1
2870684,KCNH2,FC=1C=C(C(=O)CC(=O)C2=C(O)C=CC=C2)C=CC1
4325853,KCNH2,S(C=1N=C2N(C(=O)C1C=O)C=CC=C2C)C3=NC=CC=N3
730347,KCNH2,O=C1N(N=CC=2C1=CC=CC2)C3=CC=4C(C=C3)=CC=CC4
942706,KCNH2,S=C(NN1CCOCC1)NC=2C=CC(=CC2)CC(OC)=O
3112940,KCNH2,O(C1=CC=C(C2CNC(=O)C2)C=C1)C(C)C
95240,KCNH2,O1CCN(CCCNC(=O)C=2C=CC(OC)=CC2)CC1
228106,KCNH2,OC(C(O)C1=NN(N=C1)C2=CC=CC=C2)C(O)CO
3147167,KCNH2,O1C(N(C(CC=C)C2=CC=CC=C2)C(=O)C)=CC=C1
2022258,KCNH2,ClC1=NC=2C(C(NCCO)=N1)=CC(OC)=C(OC)C2
16488278,KCNH2,S(CC(=O)N1C(CC=2C1=CC=CC2)C)C3=NC=CC=N3
3289664,KCNH2,FC(F)(F)C1(O)C=2C(N(C1=O)C3=CC=CC=C3)=CC=CC2
742940,KCNH2,FC1=CC=C(N2CCN(C3CCC(CC3)CC)CC2)C=C1
2164295,KCNH2,ClC1=CC=C(CC(=O)NC=2NC=3C(N2)=CC=CC3)C=C1
2291850,KCNH2,O(CCC)C=1C=CC(=CC1)C(=O)NC2=CC=CN=C2
682848,KCNH2,O=C(NN=C1NCCCCC1)C=2C=CC(OC)=CC2
2940581,KCNH2,O(C1=C(C=C(C=C1)C)C)CC(=O)N2C(=NN=C2)N
8852925,KCNH2,ClC=1C(=NC(Cl)=CC1)C(OCC(=O)C2=C(OC)C=CC=C2)=O
18081299,KCNH2,S(CC1=C(ON=C1C)C)CC(=O)NC=2SC=C(N2)C
936109,KCNH2,O(C=1C(=CC=C(OC)C1)C(=O)NN2C=NN=C2)C
258992,KCNH2,S=C(N1CCN(CC1)C2=CC=CC=C2)C=3C=CC=CC3
666027,KCNH2,S(CC1=CC=CC=C1)C2=NC(C=3OC=CC3)=CC=C2C#N
5062337,KCNH2,ClC1=C(NC(=S)NCC=2N(C=CC2)C)C=CC=C1
5309322,KCNH2,FC1=CC(=C(NC=2N3N=C(N=C3N=C(C2)C)C)C=C1)C
2292984,KCNH2,O=C(NC=1C2=NC=CC=C2C=CC1)C3=CC=CN=C3
4916161,KCNH2,S1C(C=2N=C(ON2)C3=CC(OC)=CC(OC)=C3)=CC=C1
6157925,KCNH2,ClC1=CC=C(S(=O)(=O)N/N=C(\C=2C=CN=CC2)/C)C=C1
2325260,KCNH2,S1C2=C(CCC2)C=3C1=NC=NC3NCC4=NC=CC=C4
821052,KCNH2,O(C=1C=2NC(=CC2C=C(OC)C1OC)C(O)=O)C
46903596,KCNH2,S(C1=NC=NC=2N(CCCNCC=3OC=CC3)C=NC21)C
16242055,KCNH2,O(C(=O)/C(=N\O)/CCC[N+](CC)(CC)C)CC
3158529,KCNH2,BrC1=CC(CNC=2N(N=NN2)CCC)=C(OC)C=C1
4430260,KCNH2,O(CC=1N=C2N(C1)C=CC=N2)C=3C=C(N(=O)=O)C=CC3
1311301,KCNH2,S1C=2N(CN(CN2)C3=CC(=C(C=C3)C)C)C(=O)C1
1500306,KCNH2,O(CC1=CC=C(C=C1)C)C(=O)NCC2=CC=CN=C2
721881,KCNH2,O1C(=NC=2C1=CC=C(N)C2)C=3C=CC(C(C)(C)C)=CC3
5347256,KCNH2,O(C=1C(CC(=N)NOC(=O)C=2OC=CC2)=CC=CC1)C
734785,KCNH2,ClC1=CC=C(CNC2=NC(CCC)=CC(O)=N2)C=C1
919598,KCNH2,ClC1=C(OC(C)C)C=CC(CON(C(=O)C)C(=O)C)=C1
7192961,KCNH2,S1C(NC(=O)C2CC2)=NC=3C1=C(C=C(C3)C)C
5930369,KCNH2,O1C(/C=C/C=2N(CCC)C=3C(N2)=CC=CC3)=CC=C1
6893363,KCNH2,S=C(NCC=1OC=CC1)N/N=C/C2=CC=CN=C2
1548457,KCNH2,S1C(NC=2C=CC(OC)=CC2)=NC(C3=CC=CC=C3)=C1
937104,KCNH2,S(CC1=CC=C(C=C1)C)C=2N(C(=NN2)C=3SC=CC3)C
1258614,KCNH2,O(C(=O)C1=C2N(CCCCC2)C=3C1=CC(O)=CC3)CC
1246938,KCNH2,O1CCN(NC(=O)C=2OC=3C(C2C)=CC=CC3)CC1
1591531,KCNH2,O=C(NCC=C)/C=C/C1=CC=C(C(C)C)C=C1
1256576,KCNH2,ClC=1C=C2C(=O)N(C=3C(OC)=CC=CC3)C(OC2=CC1)=O
2925646,KCNH2,O(C=1C=C(C2N(N=C(C2)C)C=O)C=CC1OC)C
2843263,KCNH2,S(O)(CC(O)COC1=CC=C(C(C)(C)C)C=C1)=CCCC
2831162,KCNH2,ClC=1C=CC(NC(=O)NC2C=S(O)(O)=CC2)=CC1
662605,KCNH2,S1C=2N(N=C1C=3C=CC=CC3)C(=NN2)C4=CC(=CC=C4)C
1447022,KCNH2,S1C(N(C(=O)COC)C)=NN=C1C=2C=CC(N(=O)=O)=CC2
3236735,KCNH2,S(CC(=O)N1C(CCCC1)CC)C=2OC(=NN2)C=3SC=CC3
9581944,KCNH2,O/N=C(\N)/C1=C(N2CCCCC2)C=CC=C1
12005620,KCNH2,O=C(N(CC)CC)C=1C=[N+](CCCCCCCC)C=CC1
2751705,KCNH2,O=C1NC(C(N(=O)=O)C(=N1)C)C2=CC=CC=C2
4390626,KCNH2,S(C=1N=C(C2CC2)C=C(C1C#N)C=3SC=CC3)CC
789812,KCNH2,S(=O)(=O)(NC=1C=CC(N2CCOCC2)=CC1)C3=CC=CC=C3
2274273,KCNH2,O=C\1N(C(=C(/C1=C/C=2OC=CC2)C(OC)=O)C)C
657469,KCNH2,O=C(N[C@@H]1[C@H](C1)C2=CC=CC=C2)C
2200798,KCNH2,BrC=1OC(C(=O)N2CCN(CC2)C3=CC=C(OC)C=C3)=CC1
CHEMBL214335,KCNH2,C=1C=CC(C(N2CCNCC2)CC=3C=CC=CC3OC)=CC1
9504742,KCNH2,ClC=1C=C(NC(=O)CN2C(=CSC2=O)C)C(OC)=CC1
1927545,KCNH2,O1C(OC(=O)C(=NNC2=C(C=C(C=C2)C)C)C1=O)(C)C
1412811,KCNH2,BrC=1C=C(CSC=2N(N)C(=NN2)C3=CC=CN=C3)C=CC1
2358961,KCNH2,O=C(C=1N2C(=CC1C)C=CC=C2)C3=CC=C(C=C3)C#N
901930,KCNH2,ClC1=CC=C(NC=2C(=CC(OC)=CC2)C(O)=O)C=C1
6468314,KCNH2,ClC1=C(NC(=O)NC2=C(SC)C=CC=C2)C=CC=C1
645012,KCNH2,O=C1NC2(N=C3C14CCCC3CN(C4)CCC)CCCCC2
803562,KCNH2,ClC=1C=CC(C=2ON=C(N2)C=3C=CC(OC)=CC3)=CC1
675424,KCNH2,S(=O)(=O)(CC(=O)NC1CC1)C2=CC=C(C=C2)C
822205,KCNH2,O=C1N(C=2N(C(=O)C(=NC2C(=O)N1C)C(OCC)=O)C)C
655711,KCNH2,S1C(=C(N=C1NC(=O)COC)C2=CC=CC=C2)CC
2037351,KCNH2,N1(CCCC=2C1=CC=CC2)C=3N4N=CN=C4N=C(C3)C
3847361,KCNH2,ClC1=C(N=CCNS(O)(=O)C)N=CC(=C1)C(F)(F)F
1714313,KCNH2,ClC=1N=C(NC2=C(C(=CC=C2)C)C)C(F)=CN1
794068,KCNH2,S1C(C=2C=3CCCCC3N=C(N)C2C#N)=CC=C1C
16196768,KCNH2,O=C1N2CCCCC=C2N=C1CC3=CC(O)=C(O)C=C3
7423207,KCNH2,S(O)(=O)(N1CCCC1)CC=NC(=O)C=2C=CC=CC2
838817,KCNH2,O=C(NCC1=CC=CC=C1)C2=CC3=NC=CN=C3C=C2
687954,KCNH2,O(C1=NC(N2N=NC(=C2C)C(=O)C)=NC(N(C)C)=N1)CC
658077,KCNH2,S1C2=C(CCC2)C3=C1N=C(SCC(=O)O)N(C3=O)CC
6499828,KCNH2,ClC1=CC=C(S(=O)(=O)NCC(N2N=C(N=C2C)C)C)C=C1
5286229,KCNH2,O=C(NN=CC=1NC=CC1)C=2C=CC(N(=O)=O)=CC2
652674,KCNH2,S(C=1N(C(=NN1)COC=2C(OC)=CC=CC2)CC)CC#N
24746913,KCNH2,O(C1=CC=C(C(NCC2=CC=CC=C2)CC=C)C=C1)C
2446536,KCNH2,O(C=1C=C(CNC2=NC=CC=N2)C=CC1OC)C
5414232,KCNH2,S(=O)(=O)(N/N=C\C1=CC=CN=C1)C2=CC=C(C=C2)C
2456517,KCNH2,O(CC(=O)N(CC)C1=CC=CC=C1)C(=O)C=2OCCOC2
389655,KCNH2,S(C1=NC(C2=CC=CC=C2)=C(C(O)=N1)C#N)C
2476095,KCNH2,S(CC(OCC(=O)NC1CCCCC1)=O)C=2SC(=NN2)N
2532753,KCNH2,S(CC(=O)NC(=O)NC1CCCC1)C=2SC=C(N2)C
2843451,KCNH2,O1C(CN(CC1C)CC(O)COC2=CC(=CC(=C2)C)C)C
935950,KCNH2,S(CC(=O)C(C)(C)C)C=1N(C(=NN1)C=2C=CN=CC2)C
259910,KCNH2,ClC=1C=C2CC3=C(C2=CC1NC(=O)C)C=CC(Cl)=C3
23723158,KCNH2,S1C=2N(CCN2)C(C3=CC=C(CC(C)C)C=C3)=C1
548838,KCNH2,OC=1N2N=C(C=C2N=C(C1)CC(OCC)=O)C3=CC=CC=C3
1475001,KCNH2,S(C1=NC(OC2=CC=C(C=C2)C)=CC(=N1)C(F)(F)F)C
647775,KCNH2,O=C(N(CCCC)C)C1CCN(CC1)CC2=NC=CC=C2
721643,KCNH2,BrC1=C2N(N=C1O)C(=CC(=N2)C=3C=CC=CC3)C
867020,KCNH2,OC1=C(NC(=O)/C=C/C(=O)O)C=C(C=C1)C
3597858,KCNH2,ClC=1C=C(O)C(N2C(O)=C3C(CC=CC3C)=C2O)=CC1
3870903,KCNH2,S(=O)(=O)(N1CCCCC1)C=2C=C(N)C(N3CCOCC3)=CC2
5387168,KCNH2,OC=1C(C2=NC(=NC(=C2)C3=CC=CC=C3)N)=CC=CC1
6902856,KCNH2,S1CC(=O)N(/N=C/C2=CC=3OCCOC3C=C2)C1=S
650229,KCNH2,O(C1=CC(NC=2N3N=CN=C3N=C(CCC)C2)=CC=C1)C
8057262,KCNH2,FC=1C=CC(C2=NON=C2NC(=O)C=3OC=CC3)=CC1
935646,KCNH2,ClC=1C(COC(=O)C=2C=CC(N3C=NN=C3)=CC2)=CC=CC1
946158,KCNH2,ClC=1N(N=C(Cl)N1)CC(=O)C=2C=CC(N(=O)=O)=CC2
1094936,KCNH2,S(=O)(=O)(N1C(=NC(=C1)C)CC)C2=C(OC)C=CC(F)=C2
2224813,KCNH2,BrC1=C(OCC(=O)NCC(OCC)=O)C=CC(Cl)=C1
5333447,KCNH2,ClC=1C=C(N/N=C/C2=CC=NC=C2)C(N(=O)=O)=CC1
1503202,KCNH2,SC=1N=C(C(CCOC=2C(=CC=CC2)C)=C(O)N1)C
883647,KCNH2,S=C(N1CCN(CC1)C)NC2=CC(=CC=C2)C(F)(F)F
2821506,KCNH2,ClC1=C(OCCSCC=2OC(S)=NN2)C=CC(Cl)=C1
648545,KCNH2,ClC=1C(C=2OC(SCC(OCCCC)=O)=NN2)=CC=C(Cl)C1
3239603,KCNH2,S(CC(=O)NC(CC)C)C1=NC=CC=C1C(OCC)=O
2915878,KCNH2,OC(C1CCCC1)(C2=CC=CC=C2)C#CCN3CCCCCC3
893472,KCNH2,S(=O)(=O)(NC1CCCCCC1)C2=CC=C(OCC(OC)=O)C=C2
3871612,KCNH2,ClC1=C(NC(=O)NCCCN2C=CN=C2)C=CC(Cl)=C1
1252823,KCNH2,S1C(C2=NC=3N(N=C(N3)N)C(=C2)C(F)(F)F)=CC=C1
772362,KCNH2,FC1=CC=C(NC2=C3C(=NC(=C2)C)C=CC=C3)C=C1
3244108,KCNH2,S(=O)(=O)(NC1CCCCCC1)C2=C3N=CC=CC3=CC=C2
5307577,KCNH2,ClC1=C(ON=C1C)C(=O)NC2=C(SC)C=CC=C2
892446,KCNH2,S=C(NC1CCCCC1)NC=2C=CC(S(=O)(=O)N)=CC2
775815,KCNH2,O=C1C=2C(N(C(=O)C1[N+]=3C=CC=CC3)C)=CC=CC2
17065270,KCNH2,O(C(CN1C(CCCC1C)C)C)C(=O)C=2C=CC(=CC2)C
3981051,KCNH2,O=C1C2=C(N(CC)C=C1C(OCC=C)=O)N=C(C=C2)C
3237789,KCNH2,O1C=2C=3C(N(C(=O)C2N=C1CCCCC)C)=CC=CC3
272112,KCNH2,O1C2=C(C(=C3C(=C2C)C=NC=C3)C)C=4C1=CC=CC4
6104407,KCNH2,ClC=1C=C(/C=C/C(=O)N2CCN(CC2)C)C=CC1Cl
2362835,KCNH2,SC1=NN=C(C=2C1=CC=CC2)C3=CC=C(F)C=C3
5342897,KCNH2,OC1=C(C=2C(C=C1)=CC=CC2)C=NN3C(=NN=C3C)C
1505767,KCNH2,O=C(NC1CC1)C=2N(C(=O)N(C(=O)C2)C)C
2137691,KCNH2,S1C2=C(N=C1)C=CC(=C2)C(=O)NC=3SC=CC3C#N
3334243,KCNH2,O=C1N(CC2=CC=CC=C2)C=C(C(=O)N1)C(=O)C
747474,KCNH2,O=N(=O)C=1C=C(N2N=NC=C2C3=CC=CC=C3)C=CC1
660762,KCNH2,FC(F)(F)C1=NC2=C(C(N)=C1C#N)C=C(C=C2)C
251899,KCNH2,O=C(NN=CC1=C2C(=CC=C1)C=CC=C2)C3CC3
5644611,KCNH2,FC1=CC=C(CNC(=O)/C=C/C=2OC=CC2)C=C1
2730105,KCNH2,ClC=1C=C(NC(=S)NCC=2SC=CC2)C=C(Cl)C1
2853777,KCNH2,O=N(=O)C1=CC(=C(NCC2=CC(N(=O)=O)=CC=C2)C=C1)C
1243399,KCNH2,O1C(C=2N3N=C(C=4C(C3=NN2)=CC=CC4)C)=CC=C1
882743,KCNH2,O=C(NC=1C(=CC=CC1C)C)CN2N=NN=C2N
3678077,KCNH2,ClC=1N=CC(S(=O)(=O)NC=2N=CC=C(C2)C)=CC1
35306,KCNH2,O(C=1N=C(NC(C)C)N=C(NC(C)C)N1)CC
4256985,KCNH2,ClC1=CC(CN2S(=O)(=O)C=3C(N=N2)=CC=CC3)=CC(Cl)=C1
2462615,KCNH2,O=C(NC=1C=CC(N2N=NN=C2)=CC1)C3CCCCC3
1094895,KCNH2,S(=O)(=O)(N)C=1C=2C=3C(N(C(=O)C3C=CC2)C)=CC1
790566,KCNH2,O(C1=CC=C(NC(=O)C=2C=CC(N)=CC2)C=C1)CC
3375760,KCNH2,ClC1=CC=C(COC2=C(N=C3C(=C2)C=CC=C3)C)C=C1
6466423,KCNH2,O=C(NCCN1CCCCC1)NC=2C=CC(CC)=CC2
567074,KCNH2,O=C(N1CCN(CC1)C2=CC=CC=C2)CN3CCCCC3
5399547,KCNH2,ClC=1C=CC(N/N=C\2/C(=O)CC(OC2)(C)C)=CC1
3231189,KCNH2,S1C(N(C(=O)C2OCCC2)C)=NN=C1C=3C=CC(OC)=CC3
855796,KCNH2,S(C1=NC2=C(C=C(C=C2)C)C=C1C#N)CC(OC)=O
851796,KCNH2,ClC=1C=C(N2CCN(CC2)C(=O)CCC(=O)O)C=CC1
2997240,KCNH2,O=C1NCCN(C1CC(=O)O)CC=2C(OC)=CC=CC2
4315883,KCNH2,FC(F)(F)C1=CC(N2N=CC(=C2N)C=3C=CC=CC3)=CC=C1
1811924,KCNH2,O1C(C=C(C(OCC)=O)C(OCC)=O)=CC(=O)C(OC)=C1
3152837,KCNH2,O1C(NC2=NC=CC(=C2)C)=C3C(=C1O)C=CC=C3
856007,KCNH2,N1(N=NN=C1)C2=C3C=4C=5C(C=C3)=CC=CC5C=CC4C=C2
889605,KCNH2,S1C(=C(N=C1N=S(O)(=O)C)C2=CC=CC=C2)CC
709921,KCNH2,O1C(=NC=2C=CC(CC)=CC2)C(C(=O)C=C1C)C(=O)C
3979269,KCNH2,BrC=1OC(C(=O)NC2CC(NC(C2)(C)C)(C)C)=CC1
1133184,KCNH2,S1C2=NC3=C(C=C(CC)C=C3)C=C2C=C1C(O)=O
31898,KCNH2,S(=O)(=O)(N(C)C)NC=1C=CC(OC2=CC=CC=C2)=CC1
938050,KCNH2,S(C=1N(N)C(=NN1)C=2C=CC(OC)=CC2)CC(=O)N
3835306,KCNH2,S(=O)(=O)(NC(C1C2CC(C1)CC2)C)C=3C=CC(N)=CC3
934950,KCNH2,BrC1=C(NC(=S)NC(=O)C2CCCC2)C=CC=C1
265078,KCNH2,O1CN(CC2=NC(O)=NC(O)=C12)CC3=CC=CC=C3
653919,KCNH2,OC1(C(N2CCOCC2)N(=O)=C(C1)C)C3=CC=CC=C3
9626425,KCNH2,FC1=C(C(=O)N/N=C/C(CC)CC)C=CC=C1
24747526,KCNH2,S1(=O)(=O)N([C@H](C2=C1C=CC(F)=C2)CC(OCC)=O)C(C)C
104769,KCNH2,O(CC(O)CNC(C)C)C1=CC=C(CCC(OC)=O)C=C1
646754,KCNH2,OC=1N(C(O)=CC1CC2=CC=CC=C2)C3=CC=C(OC)C=C3
7480032,KCNH2,O1C2=CC(CN3CCN(CC3)C4=NC=CC=N4)=C(O)C=C2OC1
6501017,KCNH2,OC=1N(CC(=O)NC2=C(OCC=C)C=CC=C2)C(O)=NC1
2732465,KCNH2,O=C1C=2C(C(=O)C1C(=NCC3=CC=C(OC)C=C3)C#N)=CC=CC2
1376210,KCNH2,BrC=1C=C(CN2CCN(CC2)C3=NC=CC=N3)C(O)=C(OC)C1
20969075,KCNH2,S1C(NC(=O)CCCC(=O)C=2C=CC=CC2)=NC(=C1)C
3296286,KCNH2,O(C(=O)C(=CC1=CC=C(N2C=CN=C2)C=C1)C(OCC)=O)CC
24793339,KCNH2,S(=O)(=O)(NCCC1=CC=CC=C1)C2=CC=C(N3N=NN=C3)C=C2
1474650,KCNH2,O(C=1ON=C(C=2C=CC=CC2)C1)C(=O)C=3C=CC(=CC3)C
697176,KCNH2,N12C(CC3=C(C1=NN=C2C=4C=CC=CC4)C=CC=C3)(C)C
2807599,KCNH2,S1C(=C(NC(=S)NC=2C=CC(=CC2)C)C=C1)C(OC)=O
9659183,KCNH2,O=C(N/N=C\1/C(CCC1)CC)C2=C(C=CC=C2)C
6886293,KCNH2,ClC=1C(/C=N/N2C(=NN=C2S)C=3OC=CC3)=CC=C(Cl)C1
3237164,KCNH2,S1C(C(N(C2=C(C=C(C=C2)C)C)C1=S)=N)C(=O)N
2370498,KCNH2,O(CC(=O)N(C1=CC=CC=C1)C)C(=O)C=2C(OC)=CC=CC2OC
9585829,KCNH2,N(\NC=1N(N)C=NN1)=C/C=2C=CC(C(C)(C)C)=CC2
651858,KCNH2,S(C=1N(C2=NC=CC=C2N1)CC)CC(=O)NCC=3OC=CC3
2893707,KCNH2,S(C=1N=C(N2CCOCC2)C=3CN(C(CC3C1C#N)(C)C)C)CC=C
2923403,KCNH2,O(CCN1CCC(CC1)C)CCOC=2C(C3=CC=CC=C3)=CC=CC2
5336355,KCNH2,S1C=C(/C=N/NC(=O)C=2C3=C(NC2)C=CC=C3)C=C1
264884,KCNH2,O1C(N2C=3N=CN=C(N(C)C)C3C=C2)C(O)C(O)C1CO
2215294,KCNH2,ClC1=C(CSC=2N=C3C(C=CC=C3)=C(O)N2)C=CC(F)=C1
662947,KCNH2,S(CC(=O)N(CC)CC)C=1N(N)C(=NN1)C=2C=CC=CC2
11834449,KCNH2,BrC=1C=C(CN2CCN(CC2)C(=O)C3=CC=CN=C3)C=CC1
2541322,KCNH2,O1C2=C(C(=CN3CCNC(=O)C3)CC1=O)C=C4C(CCC4)=C2
CHEMBL590919,KCNH2,C=12C(=CC=C(C1)OCC(CNC(CC(C)(C)C)(C)C)O)CCC2
699034,KCNH2,S(CC(=O)NC1=CC(=CC=C1)C)C2=NC(N)=CC(=N2)N
23724339,KCNH2,OC=1C(=CC(CN2CCN(CC2)C3=CC=CC=C3)=CC1)C(OC)=O
9399867,KCNH2,O=C(NCC1(N2CCCCC2)CCCCC1)C=3C=CC(=CC3)C
718990,KCNH2,O(CC=1C(=CC=CC1)C)C2=CC=C(C=C2)C=3NN=NN3
4650173,KCNH2,BrC1(Br)C(C1)(C)C(=O)NC(C2=CC=C(C=C2)CC)C
1073942,KCNH2,S(CC(C)C)C=1N=C(O)C(CCC(C)C)=C(O)N1
4788121,KCNH2,S1C(NC(=O)C2=C(OC(=C2)C)C)=C(C=C1)C(=O)N
2960803,KCNH2,BrC=1C(OCC=2C(Cl)=CC=CC2)=C(OC)C=C(CNCCO)C1
15945040,KCNH2,S1CC(=NN=C1NCC=C)C2=C(N(C(=C2)C)CCOC)C
2325477,KCNH2,S1C(NC(=O)C(C)(C)C)=NC=2C1=CC(N(=O)=O)=CC2OC
805056,KCNH2,S=C1N(CCN2CCC(CC2)C)C(=O)C3=C(N1)C=CC=C3
